ProductId,SkuId,EAN,Brand,Category,Imageurl1,Imageurl2,Imageurl3,Imageurl4 & Imageurl5,StockStatus,StockQuantity,Title,Description,AttributeSize,AttributeColor,NormalPriceWithoutVAT,PackageWeight,VATRate,Currency
MKA225,MKA225-black-L,9159882047137,Drupum,Apparel & Accessories > Clothing > Shirts & Tops > Mens,https://i.imgur.com/wt4pnbF.jpg,https://i.imgur.com/VTAdGr5.jpg,https://i.imgur.com/QL0Diye.jpg,https://i.imgur.com/VemH6YA.jpg,INSTOCK,100,Drupum Men Casual Long Sleeve Print Shirt Slimming Blouse,"This shirt is suitable for business, going out, party, dating, leisure and so on. Show your body, be a charming gentleman. <br><br>European size: S-XXL; <br>Fabric: polyester; <br>Sleeve: long sleeve; <br>Collar: turn-down collar; <br>Style: slimming. <br><br>Tips: 1, manual measurement, there are 1-3cm errors; <br>2, there is a little color difference due to different light, screen. Please pay attention. Thank you. Wish you a nice shopping!",L,Black,25.57,200,0,GBP
MKA225,MKA225-black-XL,9159882047144,Drupum,Apparel & Accessories > Clothing > Shirts & Tops > Mens,https://i.imgur.com/wt4pnbF.jpg,https://i.imgur.com/VTAdGr5.jpg,https://i.imgur.com/QL0Diye.jpg,https://i.imgur.com/VemH6YA.jpg,INSTOCK,100,Drupum Men Casual Long Sleeve Print Shirt Slimming Blouse,"This shirt is suitable for business, going out, party, dating, leisure and so on. Show your body, be a charming gentleman. <br><br>European size: S-XXL; <br>Fabric: polyester; <br>Sleeve: long sleeve; <br>Collar: turn-down collar; <br>Style: slimming. <br><br>Tips: 1, manual measurement, there are 1-3cm errors; <br>2, there is a little color difference due to different light, screen. Please pay attention. Thank you. Wish you a nice shopping!",XL,Black,25.57,200,0,GBP
MKA225,MKA225-black-XXL,9159882047151,Drupum,Apparel & Accessories > Clothing > Shirts & Tops > Mens,https://i.imgur.com/wt4pnbF.jpg,https://i.imgur.com/VTAdGr5.jpg,https://i.imgur.com/QL0Diye.jpg,https://i.imgur.com/VemH6YA.jpg,INSTOCK,100,Drupum Men Casual Long Sleeve Print Shirt Slimming Blouse,"This shirt is suitable for business, going out, party, dating, leisure and so on. Show your body, be a charming gentleman. <br><br>European size: S-XXL; <br>Fabric: polyester; <br>Sleeve: long sleeve; <br>Collar: turn-down collar; <br>Style: slimming. <br><br>Tips: 1, manual measurement, there are 1-3cm errors; <br>2, there is a little color difference due to different light, screen. Please pay attention. Thank you. Wish you a nice shopping!",XXL,Black,25.57,200,0,GBP
MKA225,MKA225-navy-S,9159882047168,Drupum,Apparel & Accessories > Clothing > Shirts & Tops > Mens,https://i.imgur.com/z1d1ZyF.jpg,https://i.imgur.com/1SfJN3A.jpg,https://i.imgur.com/ILoLZFM.jpg,https://i.imgur.com/VemH6YA.jpg,INSTOCK,100,Drupum Men Casual Long Sleeve Print Shirt Slimming Blouse,"This shirt is suitable for business, going out, party, dating, leisure and so on. Show your body, be a charming gentleman. <br><br>European size: S-XXL; <br>Fabric: polyester; <br>Sleeve: long sleeve; <br>Collar: turn-down collar; <br>Style: slimming. <br><br>Tips: 1, manual measurement, there are 1-3cm errors; <br>2, there is a little color difference due to different light, screen. Please pay attention. Thank you. Wish you a nice shopping!",S,Navy,25.57,200,0,GBP
MKA225,MKA225-navy-M,9159882047175,Drupum,Apparel & Accessories > Clothing > Shirts & Tops > Mens,https://i.imgur.com/z1d1ZyF.jpg,https://i.imgur.com/1SfJN3A.jpg,https://i.imgur.com/ILoLZFM.jpg,https://i.imgur.com/VemH6YA.jpg,INSTOCK,100,Drupum Men Casual Long Sleeve Print Shirt Slimming Blouse,"This shirt is suitable for business, going out, party, dating, leisure and so on. Show your body, be a charming gentleman. <br><br>European size: S-XXL; <br>Fabric: polyester; <br>Sleeve: long sleeve; <br>Collar: turn-down collar; <br>Style: slimming. <br><br>Tips: 1, manual measurement, there are 1-3cm errors; <br>2, there is a little color difference due to different light, screen. Please pay attention. Thank you. Wish you a nice shopping!",M,Navy,25.57,200,0,GBP
MKA225,MKA225-navy-L,9159882047182,Drupum,Apparel & Accessories > Clothing > Shirts & Tops > Mens,https://i.imgur.com/z1d1ZyF.jpg,https://i.imgur.com/1SfJN3A.jpg,https://i.imgur.com/ILoLZFM.jpg,https://i.imgur.com/VemH6YA.jpg,INSTOCK,100,Drupum Men Casual Long Sleeve Print Shirt Slimming Blouse,"This shirt is suitable for business, going out, party, dating, leisure and so on. Show your body, be a charming gentleman. <br><br>European size: S-XXL; <br>Fabric: polyester; <br>Sleeve: long sleeve; <br>Collar: turn-down collar; <br>Style: slimming. <br><br>Tips: 1, manual measurement, there are 1-3cm errors; <br>2, there is a little color difference due to different light, screen. Please pay attention. Thank you. Wish you a nice shopping!",L,Navy,25.57,200,0,GBP
MKA225,MKA225-navy-XL,9159882047199,Drupum,Apparel & Accessories > Clothing > Shirts & Tops > Mens,https://i.imgur.com/z1d1ZyF.jpg,https://i.imgur.com/1SfJN3A.jpg,https://i.imgur.com/ILoLZFM.jpg,https://i.imgur.com/VemH6YA.jpg,INSTOCK,100,Drupum Men Casual Long Sleeve Print Shirt Slimming Blouse,"This shirt is suitable for business, going out, party, dating, leisure and so on. Show your body, be a charming gentleman. <br><br>European size: S-XXL; <br>Fabric: polyester; <br>Sleeve: long sleeve; <br>Collar: turn-down collar; <br>Style: slimming. <br><br>Tips: 1, manual measurement, there are 1-3cm errors; <br>2, there is a little color difference due to different light, screen. Please pay attention. Thank you. Wish you a nice shopping!",XL,Navy,25.57,200,0,GBP
MKA225,MKA225-navy-XXL,9159882047205,Drupum,Apparel & Accessories > Clothing > Shirts & Tops > Mens,https://i.imgur.com/z1d1ZyF.jpg,https://i.imgur.com/1SfJN3A.jpg,https://i.imgur.com/ILoLZFM.jpg,https://i.imgur.com/VemH6YA.jpg,INSTOCK,100,Drupum Men Casual Long Sleeve Print Shirt Slimming Blouse,"This shirt is suitable for business, going out, party, dating, leisure and so on. Show your body, be a charming gentleman. <br><br>European size: S-XXL; <br>Fabric: polyester; <br>Sleeve: long sleeve; <br>Collar: turn-down collar; <br>Style: slimming. <br><br>Tips: 1, manual measurement, there are 1-3cm errors; <br>2, there is a little color difference due to different light, screen. Please pay attention. Thank you. Wish you a nice shopping!",XXL,Navy,25.57,200,0,GBP
MKA226,MKA226-black-S,9159882047212,Drupum,Apparel & Accessories > Clothing > Shirts & Tops > Mens,https://i.imgur.com/1d7pSiu.jpg,https://i.imgur.com/RDZv0ph.jpg,https://i.imgur.com/i7EnRao.jpg,https://i.imgur.com/VemH6YA.jpg,INSTOCK,100,Drupum Long Sleeve Relaxation Shirt with Wing Embroidery for Men Casual Slimming Blouse,"This shirt is suitable for business, going out, party, dating, leisure and so on. Show your body, be a charming gentleman. <br><br>European size: S-XXL; <br>Fabric: polyester; <br>Sleeve: long sleeve; <br>Collar: turn-down collar; <br>Style: slimming. <br><br>Tips: 1, manual measurement, there are 1-3cm errors; <br>2, there is a little color difference due to different light, screen. Please pay attention. Thank you. Wish you a nice shopping!",S,Black,25.57,200,0,GBP
MKA226,MKA226-black-M,9159882047229,Drupum,Apparel & Accessories > Clothing > Shirts & Tops > Mens,https://i.imgur.com/1d7pSiu.jpg,https://i.imgur.com/RDZv0ph.jpg,https://i.imgur.com/i7EnRao.jpg,https://i.imgur.com/VemH6YA.jpg,INSTOCK,100,Drupum Long Sleeve Relaxation Shirt with Wing Embroidery for Men Casual Slimming Blouse,"This shirt is suitable for business, going out, party, dating, leisure and so on. Show your body, be a charming gentleman. <br><br>European size: S-XXL; <br>Fabric: polyester; <br>Sleeve: long sleeve; <br>Collar: turn-down collar; <br>Style: slimming. <br><br>Tips: 1, manual measurement, there are 1-3cm errors; <br>2, there is a little color difference due to different light, screen. Please pay attention. Thank you. Wish you a nice shopping!",M,Black,25.57,200,0,GBP
